energy_MeV,sigma_nominal_mb,sigma_lower_16_mb,sigma_upper_84_mb,relative_half_width
20.49248747913189,36.50074429966834,31.838002333628936,41.76282399127105,0.13595368872700347
20.734557595993323,36.702306048015856,32.0611245893275,42.023043536397395,0.13571243907722308
20.976627712854757,36.85527764385233,32.20278942490958,42.24137397027775,0.13618924055294235
21.218697829716195,36.92670692060368,32.295695081932074,42.34162504594026,0.1360252619548231
21.46076794657763,36.962195810084125,32.36155700905051,42.472306262278536,0.13677149086566967
21.702838063439064,36.978997533445956,32.37038881627996,42.48707108165878,0.13678956894692323
21.9449081803005,36.9308937360474,32.33315068794411,42.47663472503247,0.13733060604471012
22.186978297161936,36.90558294423019,32.27636306304181,42.457404329196784,0.13793361944099397
22.429048414023374,36.870533650299976,32.19417982710517,42.345061620632734,0.13765574821623147
22.671118530884808,36.79383498579227,32.11513113198228,42.25745110387166,0.13782635019977907
22.913188647746242,36.706220876735216,31.986953491600474,42.17532789661685,0.13878266628469335
23.15525876460768,36.58933767117891,31.888870492454004,41.99897065908989,0.13815637027230918
23.397328881469114,36.496025060009316,31.79334315637848,41.85626343732916,0.1378632366730969
23.639398998330552,36.387422215071965,31.693825768563485,41.70192932171811,0.13752146956166064
23.881469115191987,36.255875714121245,31.593837905766474,41.54332289415913,0.13721203518630565
24.12353923205342,36.11105947991214,31.49837033557064,41.381589028895476,0.13684476218182787
24.36560934891486,35.982300910799424,31.39711475462065,41.25018892173259,0.13691556567682864
24.607679465776293,35.861424401449604,31.311392433712253,41.11897410916519,0.13674277917215816
24.84974958263773,35.73734806210188,31.212762923838948,40.92480640747823,0.1358808642818483
25.091819699499165,35.626695272337955,31.12770436177791,40.824414542163886,0.13608770202038506
25.3338898163606,35.5195506967509,31.052973868343045,40.727310783001826,0.13618326703022918
25.575959933222038,35.44602534054965,30.999187978590246,40.62993432216066,0.1358508641101856
25.818030050083472,35.374580835336985,30.949248807577728,40.5673452556485,0.13594643697463824
26.06010016694491,35.31984237148893,30.89746008553181,40.496214170774266,0.1358833086552902
26.302170283806344,35.276357866609104,30.86190185112101,40.4836250885538,0.1363763696044745
26.54424040066778,35.25558712746155,30.804664651936413,40.470959043581495,0.1370888301575857
26.786310517529216,35.23600061154452,30.78225605118903,40.435867699737216,0.13698506472078634
27.02838063439065,35.285118087844786,30.75369974327274,40.3871527587206,0.1365087257390595
27.27045075125209,35.24752885139608,30.74455738187025,40.37896808404486,0.13666788873048905
27.512520868113523,35.23423988126275,30.73823825521789,40.36355095764633,0.1365903271202268
27.754590984974957,35.24087553306089,30.707083503883755,40.343149091423825,0.13671717064038447
27.996661101836395,35.25206585361998,30.733616744903298,40.35031346838454,0.13639905195079113
28.23873121869783,35.23854679688144,30.7492732994239,40.339905620665455,0.13608155263216348
28.480801335559267,35.233228266543996,30.730011167485817,40.34899792805768,0.13650447651011374
28.7228714524207,35.234760387316136,30.73126278976063,40.41693842665709,0.13744489149957614
28.964941569282136,35.20277948734359,30.725541170920504,40.494639851342136,0.13875464981300556
29.207011686143574,35.22385472199404,30.785468902594,40.52250491271885,0.13821650252328818
29.449081803005008,35.2623203386414,30.849767660495395,40.566038541577186,0.13777129224299
29.691151919866446,35.316720576077046,30.868734498246514,40.59864565551757,0.13775218931088887
29.93322203672788,35.39002335065594,30.921223664806647,40.64036217669277,0.1373146665599188
